종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
052020,에스티큐브,"16,050","30","0.00","16,100","16,050","5,015,170","84,513,311,000","17,500","18,300","15,150","500",원(KRW),"26,710,641","428,705,788,050",
237690,에스티팜,"44,800","1,700","3.94","44,800","44,750","328,462","14,693,263,300","43,800","45,300","43,550","500",원(KRW),"18,656,000","835,788,800,000",
050760,에스폴리텍,"2,095","-15","0.71","2,095","2,090","152,162","317,187,905","2,110","2,135","2,060","500",원(KRW),"16,334,678","34,221,150,410",
058610,에스피지,"10,500","400","3.96","10,550","10,500","971,343","10,218,367,750","10,150","10,750","10,150","500",원(KRW),"20,876,975","219,208,237,500",
043340,에쎈테크,"1,370","-5","0.36","1,380","1,370","361,997","496,031,045","1,380","1,395","1,340","500",원(KRW),"72,000,000","98,640,000,000",
023960,에쓰씨엔지니어링,"3,675","-5","0.14","3,675","3,670","2,335","8,512,510","3,705","3,705","3,610","500",원(KRW),"10,963,923","40,292,417,025",
054630,에이디칩스,"2,580","30","1.18","2,585","2,580","587,975","1,518,117,790","2,545","2,630","2,520","500",원(KRW),"24,692,169","63,705,796,020",
200710,에이디테크놀로지,"10,050","260","2.66","10,050","10,000","55,922","558,069,140","9,800","10,050","9,740","500",원(KRW),"9,004,497","90,495,194,850",
140910,에이리츠,"4,580","35","0.77","4,580","4,575","1,942","8,852,995","4,605","4,605","4,545","5,000",원(KRW),"3,628,735","16,619,606,300",
078520,에이블씨엔씨,"20,600","700","3.52","20,600","20,550","168,360","3,459,118,700","20,300","20,750","19,950","500",원(KRW),"24,823,163","511,357,157,800",
203400,에이비온,"8,210","50","0.61","8,210","8,170","2,079","17,138,430","8,000","8,400","8,000","500",원(KRW),"11,293,670","92,721,030,700",
003800,에이스침대,"204,100","30","0.00","207,200","203,400","1","204,100","204,100","204,100","204,100","5,000",원(KRW),"2,218,000","452,693,800,000",
088800,에이스테크,"4,780","-10","0.21","4,800","4,780","285,406","1,370,063,765","4,780","4,860","4,750","500",원(KRW),"31,707,378","151,561,266,840",
138360,에이씨티,"4,135","30","0.00","4,140","4,135","797,275","3,277,871,540","4,150","4,215","4,040","500",원(KRW),"18,523,244","76,593,613,940",
015260,에이엔피,"785","8","1.03","787","785","1,370,172","1,071,105,452","777","793","772","500",원(KRW),"82,784,868","64,986,121,380",
234070,에이원알폼,"13,950","30","0.00","13,900","0","101","1,373,950","13,600","13,950","13,600","500",원(KRW),"3,533,326","49,289,897,700",
072990,에이치시티,"9,340","30","0.00","9,340","9,300","10,545","98,277,190","9,390","9,390","9,290","500",원(KRW),"4,579,934","42,776,583,560",
044990,에이치엔에스하이텍,"4,600","30","0.00","4,700","4,460","0","0","0","0","0","500",원(KRW),"7,511,064","34,550,894,400",
176440,에이치엔티,"3,195","-70","2.14","3,225","3,195","13,209","42,712,870","3,300","3,300","3,180","500",원(KRW),"13,402,200","42,820,029,000",
028300,에이치엘비,"43,700","550","1.27","43,750","43,700","490,689","21,650,610,600","43,650","44,750","43,300","500",원(KRW),"36,387,078","1,590,115,308,600",
067630,에이치엘비생명과학,"9,350","450","5.06","9,410","9,350","1,280,531","11,846,539,040","8,890","9,490","8,770","500",원(KRW),"26,676,909","249,429,099,150",
043220,에이치엘비파워,"1,245","25","2.05","1,245","1,240","455,323","558,451,115","1,220","1,245","1,200","500",원(KRW),"52,091,927","64,854,449,115",
239610,에이치엘사이언스,"32,500","1,100","3.50","32,500","32,250","23,270","751,157,700","31,550","32,800","31,550","500",원(KRW),"5,142,148","167,119,810,000",
226340,에이치엠씨3호스팩,"2,015","5","0.25","2,015","2,010","10,542","21,189,105","2,015","2,015","2,005","100",원(KRW),"6,500,000","13,097,500,000",
044780,에이치케이,"1,705","15","0.89","1,705","1,700","41,869","70,893,450","1,680","1,735","1,680","500",원(KRW),"18,455,787","31,467,116,835",
071670,에이테크솔루션,"12,050","30","0.00","12,050","12,000","115,744","1,405,852,750","12,200","12,350","11,900","500",원(KRW),"10,000,000","120,500,000,000",
045660,에이텍,"14,500","1,050","7.81","14,550","14,500","1,069,381","15,087,140,000","13,400","14,700","13,350","500",원(KRW),"8,260,000","119,770,000,000",
224110,에이텍티앤,"12,800","750","6.22","12,800","12,750","447,860","5,585,214,500","11,850","12,850","11,850","500",원(KRW),"5,340,000","68,352,000,000",
021080,에이티넘인베스트,"4,705","-250","5.05","4,710","4,705","2,696,315","12,939,464,265","4,960","4,965","4,700","500",원(KRW),"48,000,000","225,840,000,000",
089530,에이티세미콘,"760","30","0.00","764","760","791,928","598,457,701","750","775","741","500",원(KRW),"64,643,777","49,129,270,520",
182400,에이티젠,"21,200","250","1.19","21,200","21,150","142,103","2,989,368,900","21,300","21,450","20,750","500",원(KRW),"24,354,687","516,319,364,400",
073570,에이티테크놀러지,"11,450","1,820","18.90","11,450","11,400","225,208","2,411,437,820","9,790","11,900","9,630","500",원(KRW),"9,225,369","105,630,475,050",
109960,에이프로젠 H&G,"3,270","50","1.55","3,270","3,250","299,765","971,098,340","3,220","3,315","3,170","500",원(KRW),"51,999,263","170,037,590,010",
007460,에이프로젠KIC,"13,250","-100","0.75","13,300","13,250","200,204","2,651,392,150","13,350","13,450","13,000","500",원(KRW),"49,774,786","659,515,914,500",
003060,에이프로젠제약,"4,210","10","0.24","4,215","4,210","734,286","3,085,153,495","4,200","4,245","4,170","500",원(KRW),"86,460,481","363,998,625,010",
043580,에임하이,"3,190","30","0.00","0","0","0","0","0","0","0","500",원(KRW),"65,262,623","208,187,767,370",
214870,에치디프로,"4,365","35","0.81","4,380","4,365","226,652","998,088,645","4,330","4,495","4,330","500",원(KRW),"14,555,408","63,534,355,920",
230360,에코마케팅,"10,350","50","0.49","10,350","10,300","123,288","1,277,315,600","10,450","10,550","10,150","100",원(KRW),"8,128,571","84,130,709,850",
038870,에코바이오,"10,250","30","0.00","10,300","10,250","149,277","1,535,553,900","10,200","10,400","10,150","500",원(KRW),"11,244,957","115,260,809,250",
086520,에코프로,"39,400","2,750","7.50","39,450","39,400","1,499,901","58,072,020,800","37,200","39,650","37,050","500",원(KRW),"22,090,191","870,353,525,400",
038110,에코플라스틱,"1,950","20","1.04","1,950","1,945","76,667","148,514,540","1,905","1,955","1,890","500",원(KRW),"22,696,398","44,257,976,100",
073540,에프알텍,"2,925","35","1.21","2,925","2,905","49,450","142,302,350","2,890","2,960","2,850","500",원(KRW),"11,400,000","33,345,000,000",
064850,에프앤가이드,"3,650","-50","1.35","3,650","3,600","0","0","0","0","0","500",원(KRW),"6,965,000","25,422,250,000",
064090,에프앤리퍼블릭,"2,885","130","4.72","2,885","2,880","569,896","1,652,875,925","2,795","2,965","2,755","500",원(KRW),"50,869,788","146,759,338,380",
036810,에프에스티,"5,650","190","3.48","5,660","5,650","231,791","1,300,927,830","5,530","5,710","5,510","500",원(KRW),"19,542,217","110,413,526,050",
063440,에프엔씨애드컬쳐,"1,905","145","8.24","1,905","1,900","566,456","1,056,271,285","1,750","1,910","1,740","500",원(KRW),"38,307,875","72,976,501,875",
173940,에프엔씨엔터,"7,530","190","2.59","7,540","7,530","28,447","213,599,390","7,340","7,610","7,340","500",원(KRW),"14,364,880","108,167,546,400",
083500,에프엔에스테크,"6,860","-10","0.15","6,870","6,860","68,558","473,593,280","6,930","7,250","6,780","500",원(KRW),"6,625,485","45,450,827,100",
278990,에프엠에스,"4,100","30","0.00","0","3,485","0","0","0","0","0","500",원(KRW),"3,410,536","13,983,197,600",
065160,에프티이앤이,"5,250","-220","4.02","5,260","5,250","589,643","3,157,025,140","5,530","5,590","5,180","500",원(KRW),"67,969,682","356,840,830,500",
054940,엑사이엔씨,"1,410","5","0.36","1,420","1,410","191,930","273,675,365","1,420","1,455","1,400","500",원(KRW),"33,173,548","46,774,702,680",
950130,엑세스바이오,"5,090","-10","0.20","5,090","5,050","42,951","218,372,280","5,080","5,120","5,010","0",미국달러(USD),"27,064,930","137,760,493,700",
205100,엑셈,"4,230","80","1.93","4,235","4,230","184,691","778,967,120","4,185","4,285","4,085","100",원(KRW),"33,249,362","140,644,801,260",
092870,엑시콘,"13,850","-500","3.48","13,950","13,850","53,836","752,311,250","14,700","14,700","13,700","500",원(KRW),"8,883,500","123,036,475,000",
067570,엔브이에이치코리아,"2,995","25","0.84","2,995","2,970","18,747","55,794,925","3,005","3,015","2,965","500",원(KRW),"28,722,222","86,023,054,890",
101400,엔시트론,"655","6","0.92","656","652","287,611","186,311,505","649","657","637","100",원(KRW),"81,496,455","53,380,178,025",
036570,엔씨소프트,"392,500","4,000","1.03","392,500","392,000","191,204","75,069,142,500","389,000","398,500","385,000","500",원(KRW),"21,939,022","8,611,066,135,000",
217820,엔에스,"18,750","2,000","11.94","18,800","18,750","205,240","3,770,928,450","16,750","19,450","16,600","500",원(KRW),"4,900,000","91,875,000,000",
138250,엔에스쇼핑,"14,100","30","0.00","14,100","14,050","44,608","626,653,850","14,050","14,150","13,900","500",원(KRW),"33,696,000","475,113,600,000",
031860,엔에스엔,"2,850","-40","1.38","2,850","2,845","243,537","697,238,090","2,905","2,920","2,800","500",원(KRW),"20,588,344","58,676,780,400",
224760,엔에스컴퍼니,"5,700","30","0.00","0","5,540","0","0","0","0","0","500",원(KRW),"3,939,700","22,456,290,000",
256630,엔에이치스팩10호,"2,000","5","0.25","2,010","2,000","0","0","0","0","0","100",원(KRW),"7,000,000","14,000,000,000",
256840,엔에이치스팩11호,"2,005","5","0.25","2,010","2,005","18,062","36,234,110","2,005","2,010","2,005","100",원(KRW),"6,830,000","13,694,150,000",
273060,엔에이치스팩12호,"2,025","30","0.00","2,025","2,020","5,495","10,990,125","2,000","2,025","2,000","100",원(KRW),"7,510,000","15,207,750,000",
208860,엔지스테크널러지,"25,550","-700","2.67","25,550","25,450","45,684","1,171,376,400","26,400","26,750","24,150","500",원(KRW),"3,127,180","79,899,449,000",
183490,엔지켐생명과학,"83,300","-1,000","1.19","83,400","83,300","109,789","9,055,588,200","84,300","84,700","80,400","500",원(KRW),"7,623,232","635,015,225,600",
085310,엔케이,"2,010","-45","2.19","2,015","2,010","5,021,909","10,001,094,415","2,055","2,065","1,945","500",원(KRW),"79,983,352","160,766,537,520",
009810,엔케이물산,"652","-1","0.15","653","652","153,310","99,361,840","652","662","640","500",원(KRW),"67,730,290","44,160,149,080",
206400,엔터메이트,"1,890","-80","4.06","1,895","1,890","648,516","1,245,385,910","1,980","1,990","1,875","100",원(KRW),"44,197,443","83,533,167,270",
069410,엔텔스,"14,000","30","0.00","14,000","13,950","17,649","246,620,900","14,000","14,250","13,850","500",원(KRW),"6,899,227","96,589,178,000",
048830,엔피케이,"2,740","200","7.87","2,740","2,735","1,515,900","4,021,458,460","2,500","2,740","2,470","500",원(KRW),"18,723,923","51,303,549,020",
096870,엘디티,"3,635","40","1.11","3,635","3,630","18,114","65,467,100","3,600","3,670","3,560","500",원(KRW),"6,678,400","24,275,984,000",
061970,엘비세미콘,"2,920","30","0.00","2,925","2,920","71,823","209,693,225","2,940","2,980","2,870","500",원(KRW),"43,784,592","127,851,008,640",
138690,엘아이에스,"15,400","250","1.65","15,400","15,350","128,279","1,961,084,200","15,100","15,400","15,100","500",원(KRW),"13,930,034","214,522,523,600",
066970,엘앤에프,"35,700","1,600","4.69","35,750","35,700","714,630","25,215,379,950","34,400","36,100","34,150","500",원(KRW),"24,577,919","877,431,708,300",
156100,엘앤케이바이오,"10,450","300","2.96","10,500","10,450","27,539","284,289,400","10,250","10,450","10,150","500",원(KRW),"9,926,362","103,730,482,900",
073110,엘엠에스,"8,190","90","1.11","8,210","8,190","25,145","203,268,340","8,100","8,210","7,950","500",원(KRW),"8,895,755","72,856,233,450",
083310,엘오티베큠,"16,400","550","3.47","16,400","16,350","75,779","1,228,669,350","16,000","16,450","15,900","500",원(KRW),"12,602,296","206,677,654,400",
037950,엘컴텍,"2,380","15","0.63","2,380","2,375","720,254","1,699,291,090","2,355","2,385","2,330","500",원(KRW),"84,447,519","200,985,095,220",
170920,엘티씨,"15,100","600","4.14","15,100","15,050","327,982","4,921,551,350","14,350","15,400","14,250","500",원(KRW),"7,519,943","113,551,139,300",
183350,엘피케이,"4,195","100","2.44","4,185","4,030","503","2,060,085","4,195","4,195","4,095","500",원(KRW),"3,720,670","15,608,210,650",
058630,엠게임,"4,760","45","0.95","4,760","4,745","366,748","1,733,678,565","4,720","4,800","4,630","500",원(KRW),"19,543,877","93,028,854,520",
058970,엠로,"3,020","-80","2.58","3,020","2,965","2,812","8,435,960","3,000","3,020","2,940","500",원(KRW),"4,815,000","14,541,300,000",
019590,엠벤처투자,"613","30","0.00","613","612","1,317,621","804,807,414","616","618","605","500",원(KRW),"114,219,580","70,016,602,540",
097520,엠씨넥스,"20,600","350","1.73","20,700","20,600","103,944","2,151,673,050","20,150","21,050","20,100","500",원(KRW),"9,156,181","188,617,328,600",
225860,엠앤씨생명과학,"1,395","-5","0.36","1,395","1,370","5,006","6,983,445","1,400","1,400","1,395","100",원(KRW),"11,191,426","15,612,039,270",
009780,엠에스씨,"11,600","450","4.04","11,600","11,550","5,076","57,606,850","11,300","11,600","10,950","500",원(KRW),"8,800,000","102,080,000,000",
123040,엠에스오토텍,"3,370","20","0.60","3,375","3,370","495,655","1,671,088,225","3,370","3,455","3,295","500",원(KRW),"27,204,282","91,678,430,340",
251960,엠에프엠코리아,"26,200","30","0.00","26,500","26,000","0","0","0","0","0","5,000",원(KRW),"1,040,000","27,248,000,000",
032790,엠젠플러스,"10,800","100","0.93","10,850","10,800","400,156","4,372,448,050","10,750","11,150","10,700","500",원(KRW),"14,571,042","157,367,253,600",
033160,엠케이전자,"11,700","300","2.63","11,700","11,650","115,582","1,343,856,000","11,500","11,750","11,400","500",원(KRW),"21,807,689","255,149,961,300",
259630,엠플러스,"28,400","1,250","4.60","28,400","28,350","1,224,160","34,684,723,850","27,850","29,450","27,050","500",원(KRW),"5,111,890","145,177,676,000",
115960,연우,"30,250","1,250","4.31","30,250","30,100","149,184","4,484,311,750","29,050","31,000","29,050","500",원(KRW),"12,398,000","375,039,500,000",
090740,연이정보통신,"2,625","80","3.14","2,625","2,620","133,800","345,728,400","2,580","2,630","2,540","500",원(KRW),"16,000,000","42,000,000,000",
014440,영보화학,"4,765","90","1.93","4,765","4,760","35,671","169,572,180","4,650","4,785","4,650","500",원(KRW),"20,000,000","95,300,000,000",
007530,영신금속,"3,715","25","0.68","3,715","3,710","58,059","214,140,155","3,700","3,775","3,600","500",원(KRW),"6,292,968","23,378,376,120",
143540,영우디에스피,"4,840","130","2.76","4,840","4,820","48,655","234,787,985","4,735","4,895","4,730","500",원(KRW),"12,184,466","58,972,815,440",
111770,영원무역,"28,050","500","1.81","28,050","28,000","108,972","3,021,424,800","27,400","28,050","27,400","500",원(KRW),"44,311,468","1,242,936,677,400",
009970,영원무역홀딩스,"53,900","1,300","2.47","54,000","53,900","4,233","225,604,700","52,600","54,000","52,500","500",원(KRW),"13,635,592","734,958,408,800",
036180,영인프런티어,"5,900","40","0.68","5,900","5,890","869,460","5,162,384,060","5,820","6,040","5,810","500",원(KRW),"17,600,341","103,842,011,900",
003520,영진약품,"8,580","30","0.35","8,580","8,570","1,275,433","10,970,845,940","8,560","8,720","8,490","500",원(KRW),"182,892,731","1,569,219,631,980",
000670,영풍,"992,000","-8,000","0.80","995,000","992,000","2,223","2,222,115,000","995,000","1,009,000","989,000","5,000",원(KRW),"1,842,040","1,827,303,680,000",
036560,영풍정밀,"8,280","-10","0.12","8,280","8,270","13,108","108,225,150","8,250","8,300","8,230","500",원(KRW),"15,750,000","130,410,000,000",
006740,영풍제지,"3,400","100","3.03","3,410","3,400","184,273","622,671,835","3,400","3,430","3,320","500",원(KRW),"22,200,000","75,480,000,000",
242850,영현무역,"1,695","160","10.42","1,495","0","501","654,195","1,305","1,695","1,305","500",원(KRW),"1,620,000","2,745,900,000",
012280,영화금속,"1,625","10","0.62","1,630","1,625","637,688","1,030,710,635","1,610","1,640","1,600","500",원(KRW),"45,451,006","73,857,884,750",
265560,영화테크,"14,750","30","0.00","14,900","14,750","36,427","542,244,650","14,950","15,250","14,700","500",원(KRW),"5,345,090","78,840,077,500",
